123.25,3.354019
123.9,3.165487
124.54,3.529245
125.18,4.079239
125.83,2.623762
126.47,2.623109
127.11,3.409711
127.76,3.532866
128.41,3.028666
129.05,3.413657
129.7,3.602651
130.34,2.636387
130.98,3.4753
131.63,2.996182
132.28,3.026987
132.92,3.622505
133.57,3.215404
134.22,2.725799
134.86,3.229481
135.51,3.779416
136.16,3.075151
136.8,3.769819
137.45,3.376404
138.1,3.338437
138.73,3.85672
139.39,3.529673
140.03,2.732893
140.67,3.583411
141.32,2.822846
141.97,4.098067
142.6,3.128741
143.25,3.043067
143.9,3.487607
144.54,3.647881
145.19,3.443366
145.84,3.201336
146.48,3.101775
147.12,3.395376
147.77,2.99129
148.41,3.135447
149.05,4.783894
149.7,3.58721
150.35,3.172562
150.99,2.962707
151.64,3.732669
152.29,2.804623
152.92,3.33573
153.57,4.030445
154.22,2.940018
154.86,3.058093
155.51,3.866719
156.16,4.034539
156.79,3.510817
157.44,3.444213
158.09,3.859388
158.73,3.237614
159.38,3.192355
160.03,3.426382
160.66,4.295364
161.31,3.88571
161.96,2.994865
162.6,2.474774
163.25,3.559057
163.9,3.957316
164.54,3.613189
165.19,3.185777
165.84,3.694829
166.48,3.037828
167.12,3.270279
167.77,3.589192
168.41,3.816558
169.05,3.567048
169.7,2.835381
170.35,4.34116
170.99,3.909879
171.64,4.232203
172.29,4.569951
172.92,2.889787
173.58,2.216048
174.22,2.646283
174.86,3.710571
175.51,3.702685
176.16,3.584168
176.79,2.701495
177.45,3.165026
178.1,3.477646
178.73,3.082013
179.38,4.150791
180.03,3.5491
180.67,3.998096
181.32,3.632545
181.97,3.619617
182.6,3.446673
183.25,3.555946
183.9,2.828619
184.54,3.920836
185.19,3.71953
185.84,3.525553
186.48,3.894194
187.12,4.159521
187.77,3.463084
188.41,3.439543
189.05,3.588398
189.7,3.759984
190.35,3.839685
190.98,3.714471
191.64,3.506191
192.28,2.640376
192.92,3.375286
193.57,3.059566
194.22,4.462462
194.86,4.033263
195.51,3.823407
196.16,3.666678
196.79,3.769163
197.44,3.609046
198.09,3.539113
198.73,4.216811
199.38,3.149346
200.03,3.71752
200.67,3.575554
201.32,4.11579
201.97,3.529586
202.6,3.660843
203.25,3.247329
203.9,3.958942
204.54,3.501715
205.18,3.59205
205.83,3.561228
206.47,3.643338
207.11,3.953752
207.76,3.720952
208.41,3.68815
209.04,4.129146
209.69,4.048355
210.34,3.602987
210.98,3.729212
211.63,4.258249
212.28,3.245132
212.91,3.844605
213.56,3.19449
214.21,3.484315
214.84,3.573642
215.5,3.545153
216.15,2.99198
216.78,3.569477
217.43,3.278037
218.08,3.088283
218.71,4.006546
219.36,3.359475
220.01,3.544178
220.65,3.610219
221.3,3.471488
221.95,3.773275
222.58,3.878931
223.23,3.11059
223.88,2.771726
224.52,3.306357
225.16,3.384434
225.81,3.026388
226.45,3.321769
227.09,3.050571
227.74,2.958571
228.39,3.458404
229.02,3.410177
229.67,3.145087
230.32,4.167984
230.95,3.83793
231.61,3.479772
232.25,3.929238
232.89,3.494558
233.54,3.218749
234.19,2.771337
234.82,3.639207
235.47,3.234309
236.12,3.587547
236.75,3.582152
237.4,3.330744
238.05,3.376977
238.68,3.260399
239.33,3.38649
239.98,3.169797
240.62,3.287207
241.27,3.660941
241.92,3.39244
242.55,3.693104
243.2,3.444017
243.85,4.176829
244.49,3.935751
245.13,3.821081
245.78,3.709727
246.42,2.975725
247.06,4.333576
247.71,4.056659
248.36,3.252834
248.99,3.67615
249.64,2.083751
250.29,2.980847
250.44,3.256368
250.44,3.462977
250.44,3.440593
250.44,3.449162
250.44,3.44485
250.44,3.458682
250.44,3.440593
250.44,3.462977
250.44,3.449162
250.44,3.449162
250.44,3.431023
250.44,3.44485
250.44,3.458682
250.44,3.436391
250.71,3.453529
251.5,3.834183
252.29,3.901838
253.08,4.118625
253.88,3.785813
254.68,3.263052
255.48,3.398849
256.29,4.167977
257.08,3.164803
257.89,3.660797
258.68,2.91424
259.49,3.434134
260.29,3.419177
261.09,4.881708
261.9,3.44758
262.69,2.790484
263.49,3.14113
264.3,3.29904
265.1,3.936451
265.9,3.022595
266.7,4.197894
267.5,3.367137
268.31,3.670821
269.1,3.412983
269.91,3.633858
270.7,3.551108
271.51,3.304829
272.31,4.091155
273.11,3.464228
273.92,3.318585
274.71,3.30518
275.52,3.129352
276.32,3.76263
277.12,3.463853
277.92,3.119107
278.72,3.043339
279.53,4.000577
280.33,3.351371
281.13,3.511599
281.93,3.942344
282.73,3.437973
283.53,3.787279
284.34,3.595771
285.14,3.386665
285.95,3.661527
286.74,3.569133
287.55,3.075151
288.35,3.182179
289.15,3.403802
289.96,3.709477
290.75,4.352506
291.56,3.491812
292.36,3.650658
293.16,4.36258
293.97,3.637447
294.76,3.523936
295.56,4.027756
296.37,3.617661
297.16,3.477577
297.97,3.26704
298.76,3.332014
299.57,3.501075
300.38,3.446468
301.17,3.883101
301.98,4.808432
302.77,3.371806
303.58,3.856732
304.39,3.840667
305.18,3.415545
305.99,3.630379
306.78,3.603454
307.59,3.240269
308.39,3.250301
309.19,3.484299
310,3.406384
310.79,3.217769
311.6,3.860443
312.4,3.686928
313.2,3.506677
314.01,3.487079
314.8,3.357664
315.61,3.381512
316.41,3.877537
317.21,3.520841
318.02,4.182568
318.82,3.227595
319.62,3.161025
320.43,3.612746
321.23,3.562118
322.03,4.009446
322.83,3.78589
323.63,3.819793
324.44,3.80018
325.24,3.482755
326.05,4.289061
326.84,4.020082
327.65,4.329424
328.45,3.620707
329.25,4.05297
330.06,3.624814
330.85,3.703666
331.66,3.412727
332.46,3.679422
333.26,3.56123
334.07,3.814186
334.84,3.487989
335.64,3.72771
336.42,3.558419
337.21,3.778066
338.01,3.539218
338.78,3.55985
339.58,3.642374
340.37,3.565497
341.15,3.946628
341.95,3.803885
342.73,4.131918
343.52,3.779295
344.32,4.179958
345.1,3.974695
345.89,3.537504
346.67,4.047001
347.46,3.970335
348.26,3.979391
349.04,3.664072
349.83,4.096364
350.62,3.353522
351.41,4.105255
352.2,4.213845
352.98,3.96375
353.78,3.893085
354.56,3.504539
355.35,4.10401
356.15,3.562214
356.92,3.930639
357.71,4.320936
358.5,3.947494
359.29,3.833853
360.09,3.843809
360.86,3.991964
361.66,4.288975
362.44,3.91276
363.23,3.531402
364.02,4.019695
364.8,4.121894
365.59,4.242727
366.39,3.949317
367.17,4.044051
367.96,4.206536
368.74,4.207281
369.54,4.406437
370.33,3.888768
371.11,3.864231
371.9,3.860854
372.68,3.853699
373.48,4.364497
374.27,4.474369
375.05,4.306318
375.84,4.468407
376.63,4.36507
377.42,4.099536
378.21,4.206516
378.99,4.242727
379.78,4.132946
380.57,4.493528
381.36,4.176108
382.15,4.463206
382.93,4.41766
383.72,3.021593
384.51,3.981329
385.3,4.029828
386.09,3.970852
386.87,4.388276
387.66,4.228033
388.45,4.43443
389.24,4.422937
390.03,4.62584
390.81,4.656988
391.6,4.673475
392.39,3.91082
393.18,4.501381
393.97,4.508385
394.75,4.302252
395.54,4.596752
396.33,4.435858
397.12,4.486515
397.91,4.359145
398.69,4.478604
399.48,4.367526
400.27,4.470181
401.06,4.169175
401.85,3.82736
402.63,3.753417
403.42,4.704594
404.21,4.113425
404.99,4.345996
405.78,4.168404
406.57,4.844848
407.36,4.34292
408.15,4.325291
408.93,4.773937
409.72,4.668809
410.51,4.596269
411.3,4.310252
412.09,4.360548
412.87,4.420025
413.66,4.569927
414.45,5.03434
415.24,4.520049
416.03,4.471829
416.81,4.565725
417.6,4.583578
418.39,4.752868
419.18,4.97961
419.97,4.74088
420.75,3.884356
421.54,4.629568
422.33,4.47841
423.12,4.941802
423.91,4.75934
424.69,5.392019
425.48,4.347234
426.28,4.507049
427.06,4.466772
427.85,4.718798
428.63,4.505904
429.42,4.60186
430.22,4.895009
430.99,4.692981
431.79,4.671827
432.57,4.338447
433.36,5.006264
434.16,4.324126
434.93,4.691155
435.72,4.681467
436.51,4.46698
437.3,4.854354
438.1,4.588772
438.87,4.805686
439.66,4.540198
440.45,4.50869
441.24,4.660646
442.03,4.329913
442.81,4.515226
443.6,4.521461
444.4,4.797637
445.18,4.768523
445.97,4.541499
446.75,4.807449
447.54,4.768989
448.34,4.653539
449.12,5.143451
449.92,4.563001
450.7,4.273389
451.49,4.406898
452.28,5.155705
453.06,4.621075
453.85,4.956199
454.64,4.917107
455.43,4.475671
456.22,4.361315
457,4.778259
457.79,4.721445
458.58,5.357369
459.37,5.015203
460.16,4.469168
460.94,5.080886
461.73,5.04324
462.52,3.644913
463.31,4.976895
464.1,5.021834
464.88,4.938253
465.67,4.6945
466.46,4.675777
467.25,4.440125
468.05,4.726998
468.83,4.744947
469.62,4.739936
470.41,4.868311
471.2,4.675328
471.99,4.801162
472.77,4.742054
473.57,4.712158
474.36,4.490026
475.14,4.951629
475.94,4.293645
476.72,4.777057
477.51,4.332074
478.3,4.533091
479.09,4.913585
479.88,4.917059
480.66,4.990898
481.46,4.782112
482.25,5.13921
483.03,4.991293
483.82,5.048062
484.61,5.143153
485.4,4.159641
486.2,4.6799
486.98,4.508411
487.77,4.86596
488.56,5.276014
489.35,4.466843
490.14,4.739417
490.92,5.005017
491.71,4.910943
492.5,5.055522
493.29,5.056681
494.08,4.763859
494.86,4.830735
495.66,5.021067
496.45,4.880176
497.24,4.774421
498.03,4.716793
498.81,5.181917
499.6,4.696128
500.39,5.051336
500.5,5.360649
500.5,4.988386
500.5,5.009227
500.5,4.981166
500.5,5.005695
500.5,5.009227
500.5,5.005695
500.5,4.984757
500.5,4.991654
500.5,4.984757
500.5,4.984757
500.5,5.009227
500.5,4.995195
500.5,5.012797
500.5,4.984757
500.5,4.995195
500.55,5.002394
501.18,4.851858
501.83,4.423265
502.47,5.465935
503.12,5.318533
503.76,5.340964
504.41,4.977879
505.05,5.326031
505.7,5.125396
506.35,5.659047
506.99,5.253442
507.64,5.013836
508.29,4.813406
508.92,4.83737
509.57,4.739417
510.22,4.935962
510.86,5.704598
511.51,5.249576
512.16,5.015656
512.79,5.126071
513.4399,5.949918
514.09,4.56136
514.72,5.210659
515.3799,4.996392
516.02,5.064072
516.66,5.330388
517.31,5.24343
517.96,5.265755
518.59,5.046462
519.24,5.108425
519.89,5.187762
520.53,5.342808
521.18,5.12068
521.8199,5.376457
522.46,4.775893
523.11,5.121801
523.7499,5.259066
524.4,5.217399
525.04,5.719121
525.6899,5.373065
526.34,5.315215
526.97,5.302091
527.62,5.121808
528.28,5.108347
528.91,5.138923
529.56,5.52027
530.21,5.235841
530.84,5.197357
531.4999,5.105203
532.15,5.09634
532.78,5.706648
533.43,5.66428
534.08,5.401365
534.72,5.144453
535.37,4.899926
536.02,5.22953
536.65,5.383375
537.3,5.357581
537.95,5.344824
538.59,6.038409
539.23,5.183342
539.8799,5.267996
540.52,5.42124
541.16,4.909309
541.81,5.560105
542.45,5.469588
543.09,4.957054
543.74,5.218351
544.3799,5.328634
545.02,5.394104
545.66,5.406433
546.31,5.480597
546.95,5.222314
547.6,5.430321
548.2499,5.300831
548.8799,5.604076
549.53,5.183191
550.18,5.675318
550.81,5.538382
551.46,5.674064
552.11,5.508963
552.74,6.022746
553.3799,5.592359
554.02,5.237513
554.64,5.327133
555.28,5.506279
555.91,5.441516
556.54,5.178496
557.17,5.59051
557.81,5.428732
558.4399,4.937688
559.0699,5.867535
559.71,5.616113
560.34,5.650188
560.97,6.413423
561.6,5.280234
562.24,5.649406
562.87,5.514974
563.4999,5.095335
564.14,5.970991
564.7599,5.331713
565.4,5.641937
566.04,5.812384
566.66,5.305878
567.3,5.35865
567.9399,5.996765
568.56,5.674366
569.2,5.409237
569.84,5.937083
570.47,5.772107
571.1,5.581553
571.74,5.716996
572.3799,5.574043
573.0099,5.787311
573.64,5.830238
574.28,5.894438
574.91,5.833287
575.55,5.597897
576.1899,6.030053
576.81,5.722279
577.45,5.412662
578.09,5.434354
578.71,5.426926
579.35,5.267417
579.99,5.283137
580.61,5.310959
581.2499,5.110358
581.89,5.403198
582.52,5.185309
583.15,5.469588
583.79,5.254304
584.42,5.448783
585.05,5.060531
585.68,5.170236
586.3199,5.630606
586.95,4.771544
587.58,6.04549
588.22,5.511374
588.85,5.176426
589.48,5.204991
590.12,5.337636
590.7499,5.373055
591.3799,4.617756
592.02,5.196762
592.65,5.413354
593.29,5.14269
593.92,4.800857
594.55,5.076054
595.18,5.298303
595.8199,5.376935
596.45,5.945988
597.08,5.448851
597.72,4.961232
598.35,4.994947
598.98,5.143143
599.62,4.784105
600.2499,4.911944
600.8799,5.285459
601.52,5.092807
602.16,5.15377
602.78,5.39895
603.42,4.930382
604.06,4.977443
604.68,5.064977
605.3199,4.712809
605.96,4.672878
606.59,4.680611
607.22,4.945728
607.86,4.845357
608.49,4.567544
609.12,4.827992
609.7599,5.002499
610.39,4.619857
611.02,4.486709
611.66,4.669995
612.3,4.208084
612.92,4.628127
613.56,4.608639
614.2,4.861118
614.83,4.448611
615.46,4.609249
616.1,4.518399
616.73,4.434731
617.37,4.429486
618.0099,4.196491
618.6299,4.65771
619.27,4.535977
619.9,4.245442
620.53,4.069273
621.17,4.318539
621.8,4.349774
622.4399,4.081497
623.0699,4.270908
623.7,4.513638
624.34,4.124351
624.96,4.119558
625.6,4.06279
626.24,4.238894
626.86,4.32027
627.4999,4.453726
628.14,3.735229
628.7599,3.98075
629.4,4.176517
630.04,4.381284
630.67,4.201209
631.31,4.114423
631.9399,4.310862
632.5699,3.698273
633.21,4.50342
633.84,3.856732
634.47,3.805804
635.1,3.77265
635.74,3.789145
636.3799,4.289087
637,4.125307
637.64,3.935176
638.28,3.808393
638.91,4.094625
639.54,3.771319
640.18,3.661364
640.8,3.673165
641.4399,4.286683
642.08,3.746235
642.7,3.768537
643.34,4.127221
643.98,4.489444
644.61,3.172876
645.24,3.813575
645.8799,3.626183
646.5099,4.041644
647.14,3.856618
647.77,3.560676
648.41,3.593768
649.04,3.77583
649.67,3.262511
650.31,3.640166
650.93,3.328336
651.5699,3.376404
652.21,3.341929
652.83,3.684117
653.47,3.733604
654.11,3.102968
654.73,3.219627
655.37,3.374005
656,3.493344
656.6299,3.424928
657.27,3.622479
657.9,3.811144
658.53,3.827869
659.16,3.516906
659.8,3.544444
660.43,3.609314
661.06,3.508488
661.6899,3.669437
662.33,3.361886
662.96,3.616999
663.59,3.415968
664.23,3.524225
664.85,3.066123
665.49,3.509776
666.1299,3.424528
666.7499,3.438378
667.39,3.559839
668.03,3.33215
668.65,3.380784
669.29,3.021465
669.93,3.487208
670.55,3.212024
671.1899,3.35949
671.8199,3.646155
672.45,3.114429
673.09,3.451833
673.72,3.059191
674.35,3.444213
674.98,3.436244
675.61,3.212825
676.2499,3.289038
676.8799,4.184201
677.5099,3.114429
678.15,3.38649
678.77,3.174698
679.41,3.218782
680.05,3.350363
680.67,2.972371
681.31,3.541582
681.9399,3.357732
682.5699,3.15973
683.21,3.13486
683.84,3.09158
684.47,3.055469
685.1,3.576626
685.74,2.893977
686.37,3.235313
687,2.813805
687.6299,3.111915
688.27,2.979484
688.9,2.972896
689.53,3.341231
690.17,3.359475
690.79,3.249969
691.43,2.979737
692.0699,3.240068
692.6899,2.814057
693.33,2.927379
693.97,2.972352
694.59,3.060955
695.23,3.216552
695.86,3.202663
696.49,3.174079
697.1299,2.892465
697.7599,3.416148
698.39,2.982957
699.02,3.037161
699.66,2.620231
700.3,2.784125
700.92,2.693202
701.56,2.897314
702.2,2.73057
702.8199,2.946559
703.46,2.830848
704.09,2.693202
704.71,2.665803
705.35,2.883491
705.99,2.696598
706.61,2.66436
707.2499,3.244114
707.89,2.992771
708.52,2.733884
709.15,2.510133
709.78,2.958212
710.42,2.550281
711.04,2.559294
711.68,2.773
712.3199,3.074046
712.9399,2.798393
713.58,2.37636
714.22,2.843006
714.84,2.84447
715.47,2.406033
716.11,2.250059
716.73,2.724731
717.3799,2.733884
718.0099,2.45494
718.6299,2.742408
719.27,2.825829
719.91,2.709976
720.54,2.651827
721.17,2.772604
721.8,2.523902
722.4399,2.14951
723.0699,2.605285
723.7,2.715375
724.34,2.016644
724.96,2.369774
725.6,2.534606
726.24,2.428139
726.86,2.330355
727.4999,2.387555
728.14,2.295439
728.77,2.336641
729.4,2.599991
730.02,2.434878
730.64,2.090148
731.2599,2.003996
731.8799,2.291173
732.4999,2.720124
733.12,2.438833
733.74,2.246479
734.36,2.146873
734.97,2.662462
735.6,2.216235
736.22,2.487037
736.83,2.532944
737.45,2.254378
738.08,2.413861
738.6899,2.205488
739.31,2.418116
739.9399,2.652056
740.55,2.478555
741.17,2.275247
741.79,2.451306
742.41,2.48531
743.03,2.688107
743.65,2.598131
744.27,2.674365
744.8799,2.598131
745.5099,2.622712
746.1299,2.733677
746.74,2.68324
747.37,2.785161
748,2.728239
748.61,2.962474
749.23,2.890834
749.64,2.622712
749.64,2.888396
749.64,2.867314
749.64,2.88064
749.64,2.875033
749.64,2.893977
749.64,2.861681
749.64,2.892037
749.64,2.88064
749.64,2.888396
749.64,2.867314
749.64,2.907325
749.64,2.905321
749.64,2.88064
749.64,2.869487
749.64,2.867314
749.64,2.867314
749.64,2.88064
749.64,2.88064
749.64,2.893977
749.64,2.878764
749.97,2.886308
750.5699,2.941954
751.1899,2.905198
751.8,3.073625
752.42,2.622419
753.03,3.158076
753.64,2.842742
754.27,3.23489
754.87,3.318712
755.49,2.959339
756.12,3.013089
756.72,3.167204
757.34,2.850293
757.96,2.835166
758.56,3.037074
759.18,3.011207
759.8,3.336305
760.41,3.246305
761.02,3.471946
761.64,3.062677
762.2599,3.199071
762.87,3.271061
763.49,3.408578
764.11,3.457731
764.71,3.383056
765.33,3.12667
765.95,3.20696
766.56,3.11132
767.18,3.750942
767.79,3.20101
768.4999,3.456486
769.21,3.229407
769.93,3.432875
770.6299,3.304533
771.35,3.389075
772.0699,3.552397
772.77,3.552397
773.48,3.681509
774.2,3.599525
774.9,3.712152
775.62,3.601
776.34,3.716076
777.04,3.763285
777.7499,3.427168
778.47,3.776377
779.18,3.831317
779.89,3.653095
780.6,3.920184
781.3199,3.702033
782.03,4.058631
782.73,4.120659
783.45,3.517376
784.17,3.957907
784.87,3.921909
785.58,3.987309
786.3,4.029487
787,4.235763
787.72,4.018006
788.43,3.824402
789.14,4.020107
789.86,4.364571
790.56,4.280783
791.28,4.090376
791.99,4.345659
792.6899,4.127019
793.41,4.401211
794.1299,4.322444
794.83,4.574675
795.54,4.468237
796.2599,4.333377
796.96,4.218495
797.67,4.451619
798.39,4.613816
799.09,4.756598
799.81,4.33685
800.52,4.469471
801.23,4.57194
801.95,4.372584
802.65,4.67332
803.36,4.62632
804.08,4.814999
804.78,4.453619
805.4999,4.730664
806.21,4.575249
806.91,4.546891
807.6299,4.517408
808.34,4.529796
809.05,4.184306
809.7599,4.741986
810.47,4.369691
811.18,4.465751
811.9,4.530411
812.6,4.69252
813.3199,4.272788
814.03,4.270154
814.73,4.680391
815.45,4.849136
816.17,4.313333
816.87,4.338806
817.58,4.293245
818.3,4.188195
819,3.87476
819.7599,4.282581
820.46,4.369821
821.16,4.543407
821.87,4.296193
822.56,4.532454
823.3199,4.422937
824.04,4.177164
824.71,4.708282
825.45,4.586404
826.1299,4.489761
826.86,4.070694
827.59,4.263897
828.2499,4.42708
828.96,4.412696
829.6899,4.45585
831.72,4.196093
831.97,4.407274
832.12,4.258101
832.5099,4.320936
833.22,4.424549
833.9399,3.88132
834.64,4.381228
835.35,4.364115
836.0699,4.294587
836.77,4.325972
837.4999,4.327513
838.2,4.234465
838.9,4.253105
839.62,4.305612
840.34,4.5206
841.04,4.526739
841.7499,4.249551
842.46,4.457382
843.18,4.547848
843.89,4.165265
844.59,4.215867
845.31,4.072308
846.02,4.429325
846.73,5.833948
847.4399,4.032481
848.16,4.245747
848.8799,3.998648
849.5699,4.393393
850.29,4.525151
850.99,4.336177
851.7,4.055294
852.42,4.431112
853.1299,4.099326
853.84,3.759942
854.55,4.307714
855.2599,4.154646
855.97,4.165435
856.68,4.009524
857.39,4.592059
858.11,4.195292
858.8,4.128892
860.0699,4.111872
860.24,4.177479
860.9399,4.42929
861.65,4.251107
862.37,4.114355
863.0699,3.783643
863.79,4.078223
864.4999,3.955792
865.21,3.780003
865.92,3.606341
866.6299,3.867091
867.34,3.75623
868.06,3.749529
868.7599,3.471824
869.47,3.73357
870.1899,3.58789
870.89,3.464496
871.6299,3.504987
872.34,3.263596
873.05,3.196057
873.78,3.378601
874.48,3.237586
875.18,3.075961
875.89,2.971849
876.58,2.930048
877.3,3.313028
878.0099,3.234949
878.71,3.117614
879.43,3.304277
880.15,2.916081
880.84,3.033114
881.56,2.989867
882.28,2.970306
882.98,2.637543
883.6899,2.877899
884.41,2.951889
885.11,2.728378
885.83,2.890213
886.53,2.835329
887.2499,2.806466
887.96,2.541643
888.66,2.729974
889.3799,2.594734
890.1,2.336875
890.8,2.819097
891.5099,2.768213
892.23,2.479865
892.93,2.459899
893.65,2.533389
894.36,2.072414
895.0699,2.45549
895.79,2.48842
896.49,2.631207
897.21,2.407067
897.92,2.429984
898.6299,2.218439
899.35,2.562608
900.06,2.430175
900.7599,2.616475
901.48,2.696471
902.2,2.88434
902.9,2.248096
903.62,2.488752
904.33,2.212184
905.04,2.768688
905.7499,2.475562
906.46,2.416786
907.18,2.495921
907.89,2.373254
908.6,2.632175
909.4399,2.499498
910.03,2.548811
910.73,2.354216
911.52,2.542846
912.23,2.509168
912.92,2.509168
913.61,2.640641
914.36,2.539303
915.0699,2.47388
915.79,2.649367
916.4999,2.347044
917.15,2.425085
917.86,2.673229
918.62,2.702662
919.3199,2.782157
920.05,2.341751
920.74,2.213444
921.48,2.558878
922.1899,2.387851
922.89,2.54603
923.6,2.574415
924.35,2.353862
925.02,2.488837
925.7499,2.369767
926.42,2.464315
927.17,2.506309
927.86,2.362157
928.59,2.592662
929.2499,2.498378
929.97,2.796812
930.67,2.348497
931.43,2.504661
932.16,2.600818
932.8199,2.424487
933.58,2.256211
934.31,2.399756
935,2.327454
935.72,2.71678
936.4399,2.366539
937.1299,2.314379
937.86,2.487242
938.4999,2.204268
940.91,2.729974
941.08,2.358614
941.2599,2.347871
941.47,2.556281
942.12,2.502533
942.77,2.453027
943.53,2.392418
944.2499,2.427533
944.9399,2.230637
945.62,2.56039
946.39,2.774248
947.06,2.329707
947.7499,2.497904
948.46,2.327454
949.16,2.295255
949.8799,2.308875
950.58,2.336526
951.3,2.275776
952.0099,2.340476
952.72,2.372801
953.43,2.364902
954.15,2.392627
954.85,2.581479
955.5699,2.486232
956.28,2.32165
956.99,2.37008
957.7,2.621074
958.42,2.363432
959.1299,2.556012
959.84,2.22927
960.55,2.415723
961.2599,2.700319
961.98,2.320836
962.68,2.581901
963.4,2.283692
964.12,2.329147
964.8199,2.606233
965.53,2.166017
966.2499,2.447888
966.96,2.395352
967.67,2.422624
968.3799,2.520478
969.09,2.257772
969.8,2.23988
970.5099,2.7591
971.23,2.737529
971.9399,2.192836
972.64,2.346273
973.36,2.351403
974.0699,2.445219
974.77,2.127571
975.49,2.176637
976.2,2.434502
976.9,2.474134
977.61,2.746563
978.33,2.468309
979.03,2.341369
979.7499,2.49701
980.46,2.380361
981.15,2.367538
981.85,2.324951
982.55,2.225842
983.2499,2.303466
983.95,2.346425
984.64,2.278995
985.35,2.31868
986.05,2.646294
986.74,2.395516
987.4399,2.609626
988.14,2.422624
988.83,2.259151
989.53,2.346425
990.24,2.379916
990.93,2.346273
991.6299,2.22609
992.33,2.152296
993.03,2.163115
993.73,2.621695
994.43,2.423871
995.1299,2.301298
995.83,2.257772
996.53,2.381172
997.23,2.46402
997.93,2.065879
998.6299,2.348422
999.33,2.156905
